305,1.53588974
311,1.53588974
421,1.50098312
405,1.50098312
314,1.51843643
299,1.55334306
301,1.55334306
406,1.48352981
320,1.51843643
318,1.51843643
326,1.50098312
-204,3.00196624
419,1.51843643
321,1.50098312
-220,3.10668612
291,1.57079637
324,1.50098312
424,1.48352981
293,1.57079637
403,1.51843643
284,1.58824956
-197,2.98451304
-214,3.08923268
297,1.57079637
290,1.58824956
316,1.48352981
334,1.48352981
328,1.48352981
